lon,lat,year,cpue
175,39,2002,31
180,41,2002,22
172,40,2002,8
186,41,2002,0
168,35,2002,201
168,28,2002,24
162,36,2002,22
175,36,2002,35
177,39,2002,21
171,34,2002,90
170,36,2002,50
172,30,2002,58
175,27,2002,12
170,21,2002,0
168,34,2002,24
167,33,2002,18
174,27,2002,11
172,29,2002,36
171,32,2002,58
180,31,2002,54
172,30,2002,67
173,33,2002,167
167,32,2002,78
176,31,2002,31
179,37,2002,57
173,32,2002,115
171,42,2002,0
176,37,2002,42
174,32,2002,34
176,33,2002,49
169,32,2002,67
167,38,2002,106
176,39,2002,26
170,39,2002,111
173,32,2002,85
175,35,2002,89
171,40,2002,41
169,36,2002,171
173,34,2002,65
169,37,2002,70
169,34,2002,10
172,39,2002,94
175,42,2002,10
175,31,2002,32
180,36,2002,21
170,38,2002,123
165,33,2002,144
173,37,2002,39
173,34,2002,115
176,36,2002,44
175,30,2002,71
178,35,2002,96
175,35,2002,118
165,30,2002,44
172,34,2002,91
172,36,2002,122
181,30,2002,0
169,32,2002,88
173,35,2002,133
177,37,2002,109
170,39,2002,115
175,36,2002,70
172,34,2002,136
177,34,2002,33
170,31,2002,81
162,33,2002,73
167,26,2002,8
177,39,2002,3
177,34,2002,32
173,31,2002,71
173,38,2002,71
173,35,2002,181
174,30,2002,36
175,42,2002,13
168,40,2002,0
171,37,2002,99
168,35,2002,143
177,35,2002,7
180,34,2002,78
170,41,2002,10
174,33,2002,23
172,34,2002,10
172,32,2002,89
168,28,2002,45
170,31,2002,39
173,33,2002,137
172,36,2002,77
173,32,2002,177
168,42,2002,35
171,35,2002,70
169,32,2002,116
175,31,2002,128
178,32,2002,30
174,37,2002,116
175,37,2002,15
166,31,2002,72
172,37,2002,150
171,32,2002,98
174,34,2002,141
166,32,2002,129
177,37,2002,61
180,29,2002,21
171,43,2002,0
171,34,2002,63
169,30,2002,85
171,38,2002,75
176,37,2002,47
170,34,2002,62
164,36,2002,76
174,35,2002,141
171,29,2002,76
177,40,2002,1
173,32,2002,107
169,35,2002,134
171,39,2002,37
171,34,2002,83
163,39,2002,231
171,33,2002,32
170,39,2002,24
171,36,2002,80
176,28,2002,26
170,36,2002,120
171,36,2002,88
169,37,2002,38
168,34,2002,73
175,39,2002,8
172,36,2002,89
170,39,2002,84
170,28,2002,97
173,30,2002,6
169,35,2002,100
169,38,2002,25
174,34,2002,94
178,37,2002,6
167,32,2002,232
174,35,2002,125
174,37,2002,43
170,38,2002,39
175,37,2002,18
179,31,2002,31
175,35,2002,255
175,34,2002,172
174,39,2002,35
171,37,2002,61
169,32,2002,155
176,42,2002,17
174,45,2002,0
166,24,2002,78
173,37,2002,33
177,27,2002,30
174,37,2002,38
175,30,2002,73
179,34,2002,14
178,28,2002,29
181,33,2002,46
172,32,2002,92
172,36,2002,136
167,39,2002,45
168,37,2002,78
171,40,2002,16
177,36,2002,100
172,35,2002,123
168,37,2002,56
173,36,2002,93
171,40,2002,13
177,34,2002,101
175,33,2002,78
173,30,2002,33
170,34,2002,51
168,32,2002,98
178,31,2002,43
169,38,2002,130
175,35,2002,83
174,28,2002,54
175,30,2002,39
175,33,2002,62
176,39,2002,18
168,39,2002,30
167,33,2002,111
181,36,2002,126
178,34,2002,84
166,40,2002,21
178,33,2002,86
172,41,2002,1
166,35,2002,62
167,34,2002,69
169,37,2002,64
175,39,2002,21
172,37,2002,86
177,37,2002,61
176,36,2002,60
183,32,2002,28
172,40,2002,28
171,32,2002,47
173,36,2002,52
171,33,2002,62
167,34,2002,115
170,31,2002,106
183,34,2002,1
170,34,2002,66
175,38,2002,7
176,32,2002,64
172,33,2002,117
169,31,2002,70
175,37,2002,32
167,35,2002,194
171,30,2002,54
168,33,2002,92
174,38,2002,33
176,33,2002,40
172,40,2002,66
169,40,2002,18
180,33,2002,13
174,34,2002,78
170,27,2002,66
174,35,2002,88
164,37,2002,105
171,32,2002,63
179,28,2002,47
178,39,2002,6
167,35,2002,103
174,44,2002,29
168,27,2002,113
174,36,2002,97
168,39,2002,34
170,32,2002,58
169,30,2002,100
172,31,2002,71
173,35,2002,212
173,31,2002,35
169,32,2002,154
174,34,2002,102
171,36,2002,81
181,31,2002,0
174,36,2002,103
173,37,2002,161
185,34,2002,46
178,37,2002,51
177,40,2002,13
168,32,2002,69
169,36,2002,142
174,37,2002,53
183,34,2002,0
171,33,2002,121
171,28,2002,45
173,35,2002,111
168,29,2002,54
181,34,2002,83
170,33,2002,138
171,31,2002,83
173,28,2002,145
172,33,2002,129
174,32,2002,89
169,36,2002,231
173,35,2002,73
171,37,2002,48
178,39,2002,10
172,31,2002,30
174,29,2002,18
174,30,2002,27
173,34,2002,81
172,30,2002,101
172,36,2002,133
172,32,2002,25
171,32,2002,30
170,33,2002,256
177,39,2002,25
175,29,2002,42
167,39,2002,14
175,37,2002,104
169,33,2002,100
176,35,2002,116
163,33,2002,107
171,22,2002,0
177,30,2002,35
170,34,2002,128
170,35,2002,104
166,31,2002,50
179,39,2002,13
172,32,2002,76
171,42,2002,31
174,41,2002,89
179,32,2002,12
176,33,2002,40
169,36,2002,65
170,38,2002,61
176,34,2002,14
180,33,2002,96
173,28,2002,41
179,31,2002,32
173,36,2002,54
162,30,2002,29
167,32,2002,103
171,32,2002,105
171,32,2002,33
180,34,2002,139
169,33,2002,43
178,41,2002,2
174,35,2002,129
166,42,2002,18
184,34,2002,81
175,37,2002,31
175,33,2002,61
171,37,2002,42
172,32,2002,61
167,37,2002,32
178,37,2002,7
171,32,2002,70
178,39,2002,2
178,31,2002,33
173,29,2002,48
169,34,2002,69
172,38,2002,41
173,38,2002,43
171,35,2002,154
174,32,2002,168
168,28,2002,79
172,35,2002,62
170,38,2002,34
173,32,2002,56
172,34,2002,90
166,38,2002,119
168,30,2002,98
177,31,2002,66
177,36,2002,55
169,34,2002,45
167,34,2002,121
174,24,2002,12
169,39,2002,66
167,33,2002,43
176,34,2002,37
172,31,2002,183
170,35,2002,65
170,41,2002,74
167,36,2002,139
170,36,2002,369
178,31,2002,84
173,39,2002,26
175,38,2002,13
162,39,2002,50
175,34,2002,230
172,36,2002,25
173,35,2002,115
167,34,2002,103
177,35,2002,96
169,37,2002,34
173,34,2002,40
178,36,2002,40
167,39,2002,55
169,41,2002,13
174,37,2002,67
171,37,2002,22
173,29,2002,37
165,41,2002,30
173,41,2002,55
177,31,2002,22
168,40,2002,15
173,29,2002,12
175,39,2002,32
174,38,2002,32
172,35,2002,111
172,32,2002,224
167,29,2002,120
175,29,2002,43
176,29,2002,44
180,38,2002,13
168,36,2002,120
167,34,2002,248
167,33,2002,48
169,35,2002,97
175,35,2002,84
176,42,2002,38
167,31,2002,127
174,28,2002,13
169,42,2002,9
173,31,2002,21
174,37,2002,93
169,30,2002,102
165,30,2002,51
168,38,2002,71
177,30,2002,30
173,27,2002,63
162,31,2002,140
179,28,2002,85
178,33,2002,42
174,35,2002,120
171,41,2002,12
178,35,2002,39
175,33,2002,32
172,37,2002,104
178,34,2002,148
169,33,2002,207
176,34,2002,83
172,30,2002,46
171,29,2002,45
181,33,2002,107
175,31,2002,67
173,33,2002,121
170,30,2002,260
168,30,2002,74
171,34,2002,120
165,39,2002,109
169,35,2002,115
172,34,2002,55
166,38,2002,48
165,32,2002,32
170,29,2002,19
171,32,2002,66
175,36,2002,98
177,34,2002,43
175,34,2002,113
172,32,2002,37
173,33,2002,61
173,34,2002,64
178,34,2002,147
182,37,2002,40
172,38,2002,34
167,37,2002,153
178,41,2002,0
175,35,2002,120
176,30,2002,106
166,35,2002,122
171,30,2002,147
176,31,2002,67
171,30,2002,110
176,34,2002,41
174,26,2002,17
183,41,2002,0
176,37,2002,46
171,31,2002,141
162,22,2002,2
175,34,2002,81
168,39,2002,121
179,31,2002,60
178,35,2002,45
177,30,2002,49
169,36,2002,99
171,34,2002,61
171,32,2002,76
170,31,2002,106
171,41,2002,0
170,32,2002,72
168,40,2002,5
174,36,2002,103
167,32,2002,154
176,35,2002,63
172,40,2002,14
175,37,2002,37
175,25,2002,15
180,36,2002,25
168,39,2002,13
176,36,2002,36
170,33,2002,51
175,32,2002,100
169,30,2002,111
170,35,2002,75
172,36,2002,42
167,35,2002,221
178,29,2002,62
176,31,2002,18
168,29,2002,26
174,34,2002,23
175,33,2002,82
174,36,2002,53
172,35,2002,53
173,32,2002,61
172,41,2002,19
179,36,2002,68
176,30,2002,85
171,41,2002,37
172,35,2002,120
168,37,2002,79
176,30,2002,47
170,34,2002,40
167,36,2002,112
181,34,2002,82
173,37,2002,43
179,37,2002,74
179,41,2002,24
178,27,2002,55
176,32,2002,48
175,37,2002,163
167,35,2002,139
169,37,2002,183
173,44,2002,0
175,34,2002,117
174,32,2002,51
170,35,2002,231
173,31,2002,40
172,36,2002,113
174,32,2002,72
174,30,2002,80
173,33,2002,173
170,38,2002,92
173,30,2002,30
177,26,2002,41
174,37,2002,97
172,37,2002,129
174,30,2002,25
178,35,2002,77
163,33,2002,126
168,37,2002,44
176,33,2002,17
172,32,2002,56
170,35,2002,68
174,31,2002,29
170,34,2002,133
180,26,2002,4
171,35,2002,92
163,40,2002,52
175,34,2002,109
177,34,2002,63
168,31,2002,129
171,39,2002,23
173,34,2002,63
177,37,2002,24
175,36,2002,49
165,23,2002,21
175,32,2002,84
173,33,2002,135
173,29,2002,21
171,40,2002,6
173,41,2002,23
174,35,2002,48
172,30,2002,24
165,42,2002,2
173,38,2002,140
173,40,2002,36
168,27,2002,86
176,37,2002,90
175,32,2002,79
171,29,2002,35
174,35,2002,131
172,33,2002,96
168,33,2002,39
169,35,2002,59
176,39,2002,27
168,32,2002,65
169,35,2002,64
173,36,2002,61
169,38,2002,26
175,31,2002,60
176,38,2002,21
172,31,2002,21
168,38,2002,67
163,38,2002,187
174,34,2002,99
176,30,2002,80
171,30,2002,118
175,34,2002,141
170,41,2002,105
173,31,2002,26
173,36,2002,71
167,37,2002,143
175,39,2002,2
169,35,2002,166
170,30,2002,52
176,35,2002,104
171,35,2002,162
174,27,2002,26
170,36,2002,122
172,38,2002,52
166,33,2002,51
172,33,2002,91
160,41,2002,18
172,35,2002,157
173,31,2002,104
168,28,2002,19
170,32,2002,75
168,24,2002,31
171,34,2002,45
169,30,2002,176
173,41,2002,56
167,30,2002,51
172,31,2002,30
165,38,2002,40
175,37,2002,60
172,36,2002,262
173,31,2002,9
173,37,2002,59
174,33,2002,87
176,25,2002,0
175,39,2002,28
172,34,2002,64
165,32,2002,59
174,35,2002,156
172,40,2002,56
177,37,2002,23
176,39,2002,14
170,34,2002,102
176,36,2002,70
177,32,2002,139
173,28,2002,24
175,34,2002,132
168,35,2002,122
173,34,2002,99
178,41,2002,6
175,38,2002,12
170,37,2002,46
169,29,2002,121
175,34,2002,157
165,27,2002,60
173,31,2003,75
180,34,2003,12
172,39,2003,5
181,32,2003,28
172,36,2003,59
166,35,2003,116
171,37,2003,39
175,33,2003,27
167,34,2003,80
167,30,2003,28
173,35,2003,27
175,33,2003,93
171,38,2003,46
171,33,2003,34
169,44,2003,44
175,43,2003,57
177,36,2003,108
178,39,2003,31
171,34,2003,122
172,39,2003,38
175,41,2003,0
171,43,2003,9
167,27,2003,0
173,40,2003,35
172,34,2003,48
177,34,2003,7
175,29,2003,45
167,38,2003,34
176,40,2003,24
178,37,2003,0
168,37,2003,10
181,34,2003,24
175,35,2003,77
175,31,2003,39
173,43,2003,0
176,31,2003,51
173,35,2003,19
174,36,2003,27
176,38,2003,81
186,31,2003,4
170,40,2003,15
173,41,2003,5
170,37,2003,21
178,33,2003,29
185,35,2003,16
180,40,2003,34
176,37,2003,119
176,31,2003,40
174,34,2003,14
179,38,2003,24
170,30,2003,20
171,34,2003,111
175,28,2003,0
167,34,2003,129
176,34,2003,69
174,37,2003,31
178,32,2003,16
177,32,2003,0
168,34,2003,27
178,26,2003,0
178,38,2003,31
174,35,2003,41
173,29,2003,3
172,30,2003,71
180,29,2003,2
174,35,2003,17
169,35,2003,35
174,29,2003,29
176,37,2003,113
169,29,2003,58
170,33,2003,36
175,37,2003,21
164,34,2003,20
175,35,2003,64
173,36,2003,65
172,26,2003,0
174,29,2003,40
175,36,2003,30
171,28,2003,0
181,33,2003,85
177,33,2003,13
177,38,2003,138
172,35,2003,35
177,36,2003,25
177,34,2003,32
178,32,2003,29
171,35,2003,15
179,39,2003,88
180,35,2003,81
178,39,2003,26
178,32,2003,47
171,33,2003,52
167,37,2003,59
174,39,2003,36
178,35,2003,78
177,34,2003,86
181,38,2003,36
172,36,2003,96
182,34,2003,0
183,45,2003,1
173,35,2003,108
169,34,2003,156
171,31,2003,45
181,34,2003,41
185,40,2003,16
171,36,2003,71
176,47,2003,0
181,26,2003,6
178,34,2003,14
165,36,2003,88
173,35,2003,39
181,37,2003,19
182,36,2003,18
176,35,2003,111
175,34,2003,27
177,40,2003,50
181,38,2003,40
176,36,2003,36
180,36,2003,31
175,35,2003,92
176,35,2003,56
171,34,2003,76
168,36,2003,32
172,31,2003,21
182,37,2003,104
173,31,2003,39
165,35,2003,53
174,30,2003,21
172,33,2003,31
168,28,2003,18
169,41,2003,17
171,37,2003,17
182,39,2003,0
172,36,2003,60
177,34,2003,37
174,31,2003,39
176,35,2003,58
183,37,2003,0
175,34,2003,109
184,40,2003,16
175,36,2003,42
175,31,2003,58
176,43,2003,52
170,39,2003,0
171,30,2003,28
175,36,2003,97
166,29,2003,22
177,37,2003,19
177,34,2003,96
175,33,2003,21
166,27,2003,22
173,41,2003,16
183,36,2003,41
171,30,2003,42
176,35,2003,125
174,36,2003,83
176,38,2003,19
173,38,2003,11
180,34,2003,125
173,36,2003,127
174,34,2003,39
172,38,2003,3
173,31,2003,65
170,37,2003,39
174,41,2003,0
172,33,2003,37
170,39,2003,11
164,41,2003,36
174,34,2003,66
174,31,2003,30
179,36,2003,0
177,29,2003,38
173,33,2003,72
178,37,2003,84
174,38,2003,75
175,37,2003,22
182,38,2003,69
187,31,2003,0
180,40,2003,38
175,37,2003,16
170,36,2003,53
182,30,2003,38
177,32,2003,83
174,34,2003,50
174,33,2003,82
177,30,2003,17
171,39,2003,46
182,30,2003,0
176,35,2003,125
176,43,2003,20
174,27,2003,32
169,29,2003,49
176,37,2003,92
178,25,2003,26
177,42,2003,4
171,34,2003,68
169,35,2003,127
172,33,2003,2
171,34,2003,46
171,34,2003,43
176,35,2003,126
181,27,2003,12
179,42,2003,0
174,30,2003,30
175,36,2003,68
169,29,2003,12
178,37,2003,38
169,35,2003,75
175,33,2003,32
170,33,2003,82
173,36,2003,103
166,42,2003,0
175,34,2003,23
176,33,2003,2
172,40,2003,12
170,31,2003,30
170,34,2003,46
175,38,2003,9
171,35,2003,37
166,34,2003,113
170,35,2003,76
178,39,2003,139
171,34,2003,53
174,31,2003,71
179,28,2003,2
176,29,2003,14
181,35,2003,51
173,43,2003,0
180,38,2003,23
182,28,2003,13
170,35,2003,80
177,37,2003,25
177,38,2003,11
173,30,2003,13
165,39,2003,35
176,39,2003,60
168,36,2003,44
172,37,2003,7
177,35,2003,116
181,34,2003,4
174,35,2003,37
183,33,2003,47
180,40,2003,26
178,28,2003,0
175,31,2003,56
177,29,2003,33
173,28,2003,13
170,36,2003,64
177,36,2003,33
180,34,2003,128
170,29,2003,15
178,35,2003,82
180,34,2003,119
174,24,2003,6
172,31,2003,6
175,35,2003,171
175,29,2003,11
172,38,2003,22
177,35,2003,117
180,36,2003,14
177,39,2003,55
181,38,2003,34
179,32,2003,30
183,36,2003,34
172,41,2003,20
170,36,2003,89
171,28,2003,22
175,35,2003,65
176,38,2003,24
170,37,2003,33
178,35,2003,52
171,37,2003,29
176,36,2003,88
178,30,2003,3
179,31,2003,8
173,30,2003,4
174,33,2003,36
179,37,2003,35
171,32,2003,34
175,34,2003,106
170,30,2003,9
179,31,2003,0
177,33,2003,34
174,37,2003,49
173,35,2003,70
170,40,2003,21
172,32,2003,38
182,39,2003,11
173,40,2003,60
179,34,2003,11
177,33,2003,27
179,33,2003,40
173,25,2003,10
178,28,2003,3
171,27,2003,31
180,33,2003,97
176,30,2003,29
174,29,2003,76
176,36,2003,40
174,28,2003,6
170,36,2003,85
172,27,2003,23
173,39,2003,4
174,41,2003,56
175,28,2003,9
170,37,2003,46
178,36,2003,52
181,38,2003,19
173,30,2003,8
171,28,2003,16
178,36,2003,2
169,35,2003,144
183,29,2003,7
175,39,2003,10
170,30,2003,12
186,35,2003,10
173,31,2003,92
173,36,2003,17
176,41,2003,32
168,36,2003,71
176,37,2003,80
174,39,2003,16
175,38,2003,12
177,32,2003,0
175,39,2003,0
175,39,2003,40
175,40,2003,5
176,32,2003,107
173,26,2003,8
176,31,2003,77
168,37,2003,4
176,35,2003,78
173,36,2003,41
177,38,2003,87
177,40,2003,61
177,35,2003,69
180,28,2003,0
176,36,2003,46
175,26,2003,0
178,31,2003,0
172,34,2003,65
178,33,2003,25
175,33,2003,96
178,35,2003,35
174,34,2003,72
170,37,2003,27
175,33,2003,43
175,41,2003,0
171,30,2003,79
170,38,2003,26
180,34,2003,30
163,24,2003,16
178,36,2003,24
176,31,2003,59
172,38,2003,9
182,34,2003,0
179,36,2003,0
172,37,2003,12
177,33,2003,9
177,40,2003,32
175,32,2003,65
171,36,2003,21
172,33,2003,33
181,29,2003,34
171,30,2003,57
177,37,2003,34
182,34,2003,0
177,31,2003,0
175,31,2003,122
176,35,2003,39
175,37,2003,47
177,32,2003,3
178,35,2003,50
172,34,2003,64
178,31,2003,0
177,30,2003,31
178,35,2003,89
177,27,2003,1
171,35,2003,47
173,40,2003,60
177,36,2003,40
174,38,2003,46
174,37,2003,30
170,36,2003,31
172,27,2003,0
168,32,2003,67
181,34,2003,18
170,28,2003,5
176,40,2003,31
172,35,2003,41
171,34,2003,120
180,32,2003,42
177,35,2003,73
170,32,2003,14
174,40,2003,46
173,32,2003,250
176,27,2003,32
178,34,2003,46
183,35,2003,9
172,30,2003,19
173,37,2003,28
173,29,2003,8
177,36,2003,60
172,29,2003,1
180,30,2003,37
173,36,2003,16
170,36,2003,77
180,36,2003,6
173,28,2003,0
178,33,2003,41
177,43,2003,205
174,37,2003,34
179,28,2003,3
178,39,2003,65
173,40,2003,28
178,37,2003,57
172,35,2003,193
177,37,2003,66
174,31,2003,96
186,33,2003,1
180,33,2003,18
179,30,2003,2
179,37,2003,53
169,35,2003,39
171,33,2003,55
177,30,2003,6
169,34,2003,97
180,38,2003,5
174,41,2003,20
171,27,2003,23
173,31,2003,284
175,32,2003,169
174,40,2003,39
168,31,2003,121
177,32,2003,10
174,28,2003,64
171,26,2003,31
176,35,2003,149
171,40,2003,71
163,39,2003,39
173,33,2003,14
172,36,2003,60
168,45,2003,3
180,29,2003,0
175,35,2003,133
171,36,2003,48
170,36,2003,29
177,29,2003,17
173,34,2003,60
176,34,2003,45
173,34,2003,71
174,37,2003,70
172,40,2003,5
176,34,2003,56
184,31,2003,8
168,42,2003,13
175,33,2003,15
174,31,2003,145
176,38,2003,33
170,35,2003,39
179,38,2003,22
177,37,2003,55
176,30,2003,34
178,36,2003,3
177,34,2003,72
176,31,2003,84
177,34,2003,40
172,37,2003,0
177,32,2003,14
183,37,2003,27
177,40,2003,33
180,26,2003,125
176,30,2003,16
178,33,2003,56
169,43,2003,3
175,31,2003,80
174,38,2003,19
173,35,2003,42
174,35,2003,35
170,33,2003,70
168,33,2003,56
173,32,2003,58
175,32,2003,77
178,35,2003,69
172,30,2003,46
175,30,2003,22
180,35,2003,90
175,26,2003,2
179,26,2003,15
167,38,2003,112
176,31,2003,45
173,35,2003,33
171,34,2003,67
177,30,2003,27
169,36,2003,29
173,38,2003,9
177,36,2003,48
168,42,2003,21
174,30,2003,15
174,40,2003,18
174,33,2003,32
169,35,2003,70
181,34,2003,8
183,39,2003,4
172,37,2003,24
176,38,2003,29
171,33,2003,31
176,26,2003,36
175,37,2003,62
177,30,2003,51
181,31,2003,18
181,30,2003,154
170,33,2003,40
177,35,2003,129
171,31,2003,45
171,35,2003,46
171,36,2003,56
177,31,2003,7
174,35,2003,80
174,35,2003,27
180,34,2003,42
177,35,2003,100
168,34,2003,58
169,40,2003,28
173,32,2003,94
165,31,2003,149
179,35,2003,59
170,37,2003,32
166,36,2003,16
175,28,2003,12
177,41,2003,14
177,32,2003,13
173,34,2003,59
180,32,2003,46
177,22,2003,8
169,39,2003,45
175,30,2003,48
173,38,2003,2
176,32,2003,102
174,29,2003,41
177,35,2003,67
171,34,2003,95
179,27,2003,41
177,36,2003,42
176,33,2003,12
176,37,2003,53
182,37,2003,32
170,25,2003,40
173,32,2003,56
175,42,2003,14
177,35,2003,267
176,29,2003,2
171,31,2003,28
175,38,2003,0
179,33,2003,95
171,36,2003,40
172,35,2003,134
174,35,2003,102
173,30,2003,7
171,38,2003,64
168,37,2003,13
174,30,2003,5
177,35,2003,103
172,34,2003,17
170,39,2003,17
179,37,2003,0
176,38,2003,87
177,33,2003,68
170,30,2003,46
175,33,2003,53
174,37,2003,109
170,37,2003,27
182,34,2003,0
175,32,2003,39
173,33,2003,93
173,36,2003,48
167,36,2003,64
171,33,2003,35
172,32,2003,31
174,42,2003,21
173,31,2003,128
180,30,2003,44
175,38,2003,7
173,35,2003,61
182,34,2003,0
177,32,2003,2
178,35,2003,58
175,38,2003,6
182,29,2003,0
173,39,2003,0
175,32,2003,104
169,37,2003,23
174,37,2003,54
170,36,2003,63
176,29,2003,65
171,38,2003,145
171,39,2003,43
177,28,2003,0
173,35,2003,95
167,41,2003,38
182,34,2003,0
180,31,2003,38
171,30,2003,47
172,36,2003,22
176,35,2003,100
176,36,2003,48
180,33,2003,53
171,35,2003,57
172,36,2003,122
175,34,2003,79
170,38,2003,28
178,34,2003,23
178,38,2003,32
180,31,2003,73
169,31,2003,80
177,34,2003,17
178,29,2003,2
169,39,2003,2
176,38,2003,124
181,38,2003,49
176,33,2003,33
180,33,2003,91
167,35,2003,67
178,40,2003,35
182,33,2003,23
175,31,2003,29
169,41,2003,48
174,35,2003,73
171,39,2003,14
174,32,2003,83
175,41,2003,3
178,38,2003,24
176,36,2003,103
174,33,2003,42
175,32,2003,116
180,41,2003,36
174,34,2003,219
174,34,2003,86
176,35,2003,54
173,31,2003,34
178,32,2003,64
176,32,2003,14
168,37,2003,47
174,38,2003,19
177,33,2003,22
177,37,2003,54
173,41,2003,61
174,29,2003,20
175,35,2003,108
167,33,2003,38
176,37,2003,91
175,37,2003,64
171,39,2003,82
180,34,2003,77
171,33,2003,51
173,35,2003,33
178,36,2003,0
171,35,2003,29
178,35,2003,63
179,36,2003,0
173,31,2003,31
167,33,2003,35
181,31,2003,0
171,30,2003,15
178,33,2003,39
165,33,2003,68
167,36,2003,59
175,29,2003,38
179,32,2003,4
170,37,2003,12
173,36,2003,28
174,33,2003,9
177,30,2003,14
182,29,2003,3
172,31,2003,48
172,32,2003,40
171,34,2003,129
173,36,2003,48
179,28,2003,0
178,36,2003,3
175,41,2003,0
178,41,2003,0
175,36,2003,60
175,34,2003,38
174,32,2003,51
169,31,2003,48
178,36,2003,57
172,33,2003,20
178,36,2003,0
181,34,2003,2
175,27,2003,37
182,33,2003,21
175,36,2003,57
176,37,2003,60
169,39,2003,10
175,37,2003,41
176,30,2003,35
172,35,2003,82
165,33,2003,300
180,36,2003,6
174,35,2003,20
171,35,2003,45
172,28,2003,0
173,33,2003,52
171,36,2003,48
172,33,2003,10
177,31,2003,7
171,33,2003,147
175,31,2003,34
171,32,2003,9
182,31,2003,14
171,41,2003,85
175,33,2003,22
177,38,2003,23
175,29,2003,10
178,34,2003,3
175,35,2003,38
178,32,2003,1
174,38,2003,35
170,28,2003,5
171,40,2003,67
172,29,2003,3
173,34,2003,3
174,37,2003,22
175,32,2003,90
166,37,2003,39
187,29,2003,0
178,37,2003,45
177,39,2003,7
173,34,2003,203
176,35,2003,125
169,32,2003,57
177,37,2003,59
176,34,2003,38
169,36,2003,30
176,35,2003,92
179,31,2003,0
173,40,2003,46
176,39,2003,12
174,34,2003,100
170,33,2003,42
175,32,2003,56
172,35,2003,12
177,40,2003,53
178,34,2003,23
183,31,2003,63
178,29,2003,11
166,34,2003,163
174,39,2003,63
175,34,2003,77
170,42,2003,14
175,35,2003,27
178,38,2003,39
181,34,2003,7
170,41,2003,106
174,42,2003,0
187,31,2003,0
177,33,2003,15
175,35,2003,41
173,41,2003,4
178,34,2003,17
171,37,2003,17
174,32,2003,94
177,27,2003,43
175,30,2003,29
174,34,2003,48
179,40,2003,11
180,42,2003,0
172,24,2003,10
175,38,2003,4
177,29,2003,27
180,38,2003,58
174,32,2003,34
173,37,2003,51
177,36,2003,98
173,32,2003,59
174,35,2003,60
174,37,2003,131
175,34,2003,22
173,36,2003,40
169,38,2003,24
177,37,2003,30
173,36,2003,104
176,38,2003,156
178,39,2003,64
178,30,2003,35
173,31,2003,112
182,31,2003,6
177,41,2003,26
180,32,2003,22
167,34,2003,96
179,32,2003,50
176,38,2003,129
179,26,2003,7
172,35,2003,38
176,37,2003,69
176,38,2003,88
179,28,2003,5
169,26,2003,0
179,29,2003,17
174,33,2003,23
178,35,2003,115
177,34,2003,62
169,38,2003,34
168,31,2003,81
175,38,2003,3
172,40,2003,71
166,35,2003,86
167,35,2003,63
179,36,2003,25
176,27,2003,19
175,30,2003,12
180,34,2003,118
179,30,2003,88
178,34,2003,21
176,39,2003,11
175,33,2003,23
177,42,2003,1
170,35,2003,85
177,34,2003,45
176,35,2003,56
174,37,2003,113
171,31,2003,16
179,39,2003,21
178,35,2003,87
180,31,2003,72
180,26,2003,10
172,40,2003,81
174,38,2003,48
171,33,2003,33
174,30,2003,6
175,34,2003,288
174,28,2003,21
170,36,2003,38
167,37,2003,39
172,36,2003,86
177,35,2003,80
178,36,2003,6
174,40,2003,15
172,34,2003,9
176,38,2003,49
175,28,2003,19
176,34,2003,40
173,36,2003,48
186,33,2003,3
172,40,2003,28
175,34,2003,94
181,40,2003,0
181,35,2003,95
175,34,2003,41
169,37,2003,27
172,41,2003,47
172,39,2003,40
171,35,2003,35
174,33,2003,61
176,30,2003,45
181,29,2003,2
175,34,2003,129
171,32,2003,60
175,34,2003,75
174,43,2003,26
178,42,2003,2
177,36,2003,5
173,38,2003,22
177,41,2003,46
169,30,2003,39
175,34,2003,27
181,45,2003,0
175,30,2003,21
177,33,2003,5
179,38,2003,71
174,30,2003,7
181,33,2003,44
177,28,2003,30
173,38,2003,0
173,37,2003,57
181,33,2003,59
178,34,2003,3
169,41,2003,36
179,32,2003,10
173,32,2003,104
173,41,2003,6
170,31,2003,63
177,36,2003,31
177,29,2003,7
176,36,2003,66
167,32,2003,21
171,33,2003,33
175,31,2003,45
182,30,2003,3
177,33,2003,13
174,26,2003,4
176,37,2003,69
180,37,2003,52
175,43,2003,12
179,38,2003,67
174,38,2003,43
170,36,2003,60
176,39,2003,50
171,31,2003,100
180,36,2003,26
175,39,2003,12
179,37,2003,32
175,33,2003,31
177,34,2003,86
170,34,2003,118
175,41,2003,5
171,34,2003,7
166,34,2003,54
180,38,2003,2
177,30,2003,38
175,34,2003,156
175,30,2003,44
173,38,2003,32
179,39,2003,40
172,37,2003,21
180,37,2003,24
174,35,2003,27
180,30,2003,47
177,33,2003,6
173,35,2003,32
183,37,2003,140
177,33,2003,21
172,36,2003,54
178,31,2003,10
176,31,2003,106
179,39,2003,13
174,33,2003,50
179,32,2003,1
171,31,2003,87
173,32,2003,111
173,32,2003,118
167,33,2003,60
175,38,2003,2
174,32,2003,149
159,28,2003,123
170,29,2003,31
174,35,2003,90
175,31,2003,30
174,31,2003,27
178,31,2003,2
171,41,2003,70
174,45,2003,3
170,31,2003,180
168,41,2003,26
172,30,2003,18
174,31,2003,45
182,32,2003,7
170,40,2003,64
175,35,2003,59
180,37,2003,56
175,36,2003,39
